author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
Владис;real_estate_agent;https://www.cian.ru/sale/flat/283253955/;Москва;sale;flat;5;5;-1;15.1;282119;4260000;Измайлово;Верхняя Первомайская;Первомайская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/283761084/;Москва;sale;flat;2;2;-1;21.4;228971;4900000;Марьино;Перерва;Перерва;
ПИК;developer;https://www.cian.ru/sale/flat/284911702/;Москва;sale;flat;2;14;1;23.63;349919;8268609;Останкинский;;Отрадное;Грин Парк ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/279737115/;Москва;sale;flat;19;20;1;20.6;302788;6237442;;;Рассказовка;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284508240/;Москва;sale;flat;1;2;-1;10.8;320705;3463624;Соколиная гора;Вольная;Семёновская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/283064816/;Москва;sale;flat;1;5;-1;15.0;300000;4500000;Таганский;Талалихина;Пролетарская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284460724/;Москва;sale;flat;4;7;1;17.6;477272;8400000;Таганский;Нижегородская;Римская;Loft FM
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284351064/;Москва;sale;flat;3;33;1;25.5;364313;9290000;Бутырский;к2.3;Бутырская;Руставели 14 ЖК
Суламит-НГС;real_estate_agent;https://www.cian.ru/sale/flat/284258348/;Москва;sale;flat;8;13;-1;20.0;399999;7999999;Даниловский;Автозаводская;ЗИЛ;
УПРАВЛЯЮЩАЯ КОМПАНИЯ;real_estate_agent;https://www.cian.ru/sale/flat/278679463/;Москва;sale;flat;58;60;1;45.0;850000;38250000;Пресненский;1-й Красногвардейский проезд;Деловой центр;NEVA TOWERS
Владис;real_estate_agent;https://www.cian.ru/sale/flat/282211572/;Москва;sale;flat;18;33;1;17.0;705882;12000000;Хорошево-Мневники;Причальный проезд;Шелепиха;Level Причальный
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/275743454/;Москва;sale;flat;1;5;-1;29.2;211876;6186780;Останкинский;Шереметьевская;Бутырская;
Э.К. Девелопмент;developer;https://www.cian.ru/sale/flat/282389387/;Москва;sale;flat;9;25;1;22.3;512000;11417600;Хорошевский;Маргелова;Беговая;Авиатика
MR Group;developer;https://www.cian.ru/sale/flat/272090952/;Москва;sale;flat;15;36;1;33.1;420825;13929326;Западное Дегунино;Ильменский проезд;Селигерская;Селигер Сити
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/285244283/;Москва;sale;flat;1;17;-1;18.6;372204;6923000;Коньково;Миклухо-Маклая;Беляево;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/283255155/;Москва;sale;flat;1;3;-1;83.4;239808;19999999;Соколиная гора;Вольная;Семёновская;
ПИК;developer;https://www.cian.ru/sale/flat/270794513/;Москва;sale;flat;20;21;1;21.5;395000;8492500;Тимирязевский;3-й Нижнелихоборский проезд;Окружная;Большая Академическая 85
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284021563/;Москва;sale;flat;10;17;1;21.0;542857;11400000;Беговой;Ленинградский проспект;Динамо;Квартал апартаментов Искра-Парк
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284450560/;Москва;sale;flat;1;9;-1;13.1;364165;4770569;Даниловский;4-й Рощинский проезд;Тульская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284412312/;Москва;sale;flat;1;9;1;13.6;352486;4793813;Даниловский;4-й Рощинский проезд;Тульская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/274587793/;Москва;sale;flat;2;2;-1;16.3;295644;4819000;Нижегородский;Нижегородская;Нижегородская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284408706/;Москва;sale;flat;1;9;-1;10.28;486380;4999990;Сокол;Зорге;Зорге;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284353321/;Москва;sale;flat;2;2;1;20.9;251196;5250000;Марьино;Перерва;Перерва;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284515826/;Москва;sale;flat;1;9;-1;15.13;382547;5787950;Сокол;Зорге;Зорге;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/281299561/;Москва;sale;flat;4;4;-1;13.2;439393;5800000;Даниловский;2-я Рощинская;Тульская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284515823/;Москва;sale;flat;1;9;-1;15.1;397350;5999990;Сокол;Зорге;Зорге;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/276601443/;Москва;sale;flat;4;5;1;18.8;319148;6000000;Марфино;Гостиничный проезд;Окружная;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/280702464/;Москва;sale;flat;1;5;-1;29.2;211876;6186780;Останкинский;Шереметьевская;Бутырская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284648188/;Москва;sale;flat;1;5;-1;29.6;218361;6463515;Останкинский;Шереметьевская;ВДНХ;
МАКСИМУМ;real_estate_agent;https://www.cian.ru/sale/flat/284934307/;Москва;sale;flat;1;5;-1;30.0;216666;6500000;Останкинский;Шереметьевская;Бутырская;
ID 447995;unknown;https://www.cian.ru/sale/flat/280648328/;Москва;sale;flat;2;4;1;20.7;314009;6500000;Басманный;Бауманская;Бауманская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284450561/;Москва;sale;flat;1;9;-1;19.6;340400;6671841;Даниловский;4-й Рощинский проезд;Тульская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/282194322/;Москва;sale;flat;5;5;-1;22.3;304932;6800000;Останкинский;Шереметьевская;ВДНХ;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/279879792/;Москва;sale;flat;1;5;-1;22.4;328125;7350000;Останкинский;Шереметьевская;ВДНХ;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284750785/;Москва;sale;flat;2;4;-1;16.5;490909;8100000;Даниловский;2-я Рощинская;Тульская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284192955/;Москва;sale;flat;1;4;-1;27.3;335223;9151605;Даниловский;2-я Рощинская;Тульская;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/283147514/;Москва;sale;flat;1;4;-1;38.8;288278;11185223;Даниловский;2-я Рощинская;Тульская;
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/280409380/;Москва;sale;flat;24;30;1;29.4;509863;14990000;Тимирязевский;Дмитровский проезд;Дмитровская;D1
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/283690743/;Москва;sale;flat;1;3;-1;83.4;239808;19999999;Соколиная гора;Вольная;Семёновская;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/280697353/;Москва;sale;flat;4;4;1;20.5;399950;8198975;Басманный;Центросоюзный переулок;Бауманская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284979021/;Москва;sale;flat;7;52;1;28.3;614840;17400000;Раменки;Мичуринский проспект;Раменки;
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/281944814/;Москва;sale;flat;5;7;-1;75.0;932664;69949828;Хамовники;Комсомольский проспект;Лужники;Clerkenwell House
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/269463053/;Москва;sale;flat;20;21;1;21.2;304857;6462978;;;Рассказовка;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284020031/;Москва;sale;flat;10;17;1;21.0;542857;11400000;Беговой;Ленинградский проспект;Динамо;Квартал апартаментов Искра-Парк
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/282602443/;Москва;sale;flat;33;41;1;29.0;396551;11500000;Раменки;Василия Ланового;Аминьевская;Огни
Ташир;developer;https://www.cian.ru/sale/flat/272566533/;Москва;sale;flat;3;21;-1;34.7;341700;11856990;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
ПИК;developer;https://www.cian.ru/sale/flat/270789745/;Москва;sale;flat;13;22;1;23.87;350400;8364048;Останкинский;;Отрадное;Грин Парк ЖК
ЦеНтр ПИК;real_estate_agent;https://www.cian.ru/sale/flat/279802567/;Москва;sale;flat;9;29;1;23.89;410213;9800000;Можайский;Петра Алексеева;Давыдково;КутузовGRAD II
ID 314890;realtor;https://www.cian.ru/sale/flat/284925392/;Москва;sale;flat;10;24;1;22.5;376888;8480000;Покровское-Стрешнево;Северо-Западный ао;Спартак;Холланд Парк ЖК
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284198397/;Москва;sale;flat;4;8;1;35.0;328571;11500000;Дмитровский;Дмитровское шоссе;Селигерская;Город
Самолет;developer;https://www.cian.ru/sale/flat/263370922/;Москва;sale;flat;3;23;1;26.5;437735;11600000;Некрасовка;;Некрасовка;Квартал Некрасовка ЖК
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/285090260/;Москва;sale;flat;2;5;-1;19.2;318250;6110400;Хорошевский;Хорошевское шоссе;Беговая;
ПИК;developer;https://www.cian.ru/sale/flat/281408041/;Москва;sale;flat;8;14;1;24.29;366815;8909960;Останкинский;;Отрадное;Грин Парк ЖК
Группа Родина;developer;https://www.cian.ru/sale/flat/284118643/;Москва;sale;flat;8;13;1;25.0;388000;9700000;;;Ольховая;
Самолет;developer;https://www.cian.ru/sale/flat/265777538/;Москва;sale;flat;15;24;-1;30.5;510069;15557126;Донской;;Тульская;Новоданиловская 8 ЖК
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/285096556/;Москва;sale;flat;4;5;-1;18.4;332500;6118000;Хорошевский;Хорошевское шоссе;Беговая;
Ташир;developer;https://www.cian.ru/sale/flat/264100180/;Москва;sale;flat;21;32;1;43.8;400800;17555040;Черемушки;Херсонская;Калужская;ONYX Deluxe
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/285090325/;Москва;sale;flat;2;5;-1;17.6;454499;7999200;Хорошевский;Хорошевское шоссе;Беговая;
Ташир;developer;https://www.cian.ru/sale/flat/264100128/;Москва;sale;flat;17;32;1;44.5;397600;17693200;Черемушки;Херсонская;Калужская;ONYX Deluxe
Самолет;developer;https://www.cian.ru/sale/flat/281211056/;Москва;sale;flat;14;15;1;25.3;245555;6212554;;;Силикатная;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/285295367/;Москва;sale;flat;5;17;1;20.0;325000;6500000;;;Бунинская аллея;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/285301063/;Москва;sale;flat;12;12;1;30.8;259740;8000000;;;Прокшино;
Группа Родина;developer;https://www.cian.ru/sale/flat/284118646/;Москва;sale;flat;12;13;1;24.9;385032;9587300;;;Ольховая;
Группа Родина;developer;https://www.cian.ru/sale/flat/281234011/;Москва;sale;flat;9;14;1;30.4;323578;9836800;;;Ольховая;
Ташир;developer;https://www.cian.ru/sale/flat/271161252/;Москва;sale;flat;10;21;-1;34.7;374399;12991680;Очаково-Матвеевское;Аминьевское шоссе;Давыдково;West Tower (Апартаменты бизнес-класса)
Основа;representative_developer;https://www.cian.ru/sale/flat/285084162/;Москва;sale;flat;11;13;-1;33.6;553000;18580800;Замоскворечье;Большой Строченовский переулок;Павелецкая;Резиденции Замоскворечье
МИЦ;developer;https://www.cian.ru/sale/flat/276377962/;Москва;sale;flat;20;28;-1;20.45;213657;4369286;Митино;Пятницкое шоссе;Пятницкое шоссе;Сити-комплекс Перец
ПИК;developer;https://www.cian.ru/sale/flat/279657166/;Москва;sale;flat;16;32;1;26.5;393862;10437343;Филевский парк;;Багратионовская;Барклая 6 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/272444124/;Москва;sale;flat;2;28;-1;26.3;323600;8510680;Щукино;Волоколамское шоссе;Стрешнево;Волоколамское 24
МИЦ;developer;https://www.cian.ru/sale/flat/277820284/;Москва;sale;flat;2;10;-1;25.1;542700;13621770;Замоскворечье;Стремянный переулок;Павелецкая;Сити-комплекс Амарант
МИЦ;developer;https://www.cian.ru/sale/flat/270879333/;Москва;sale;flat;10;22;-1;24.7;330172;8155273;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
ПИК;developer;https://www.cian.ru/sale/flat/281410363/;Москва;sale;flat;2;33;1;20.0;311900;6238000;Отрадное;;Владыкино;Сигнальный 16 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/279627149/;Москва;sale;flat;13;33;1;23.5;406800;9559800;Кунцево;Академика Павлова;Крылатское;Академика Павлова
ПИК;developer;https://www.cian.ru/sale/flat/282379157/;Москва;sale;flat;10;17;1;19.91;269600;5367736;;;Щербинка;
Звездный;developer;https://www.cian.ru/sale/flat/278955431/;Москва;sale;flat;14;22;1;29.9;497871;14886351;Останкинский;проспект Мира;ВДНХ;Сенатор
А101;developer;https://www.cian.ru/sale/flat/282832072/;Москва;sale;flat;10;15;1;18.9;402675;7610558;;;Прокшино;
ПИК;developer;https://www.cian.ru/sale/flat/282439824/;Москва;sale;flat;2;17;1;20.0;253700;5074000;Южное Бутово;;Щербинка;Никольские Луга ЖК
ТПУ Рассказовка;developer;https://www.cian.ru/sale/flat/280779893/;Москва;sale;flat;5;23;1;20.82;386656;8050198;;;Рассказовка;
ПИК;developer;https://www.cian.ru/sale/flat/278639123/;Москва;sale;flat;2;28;1;19.9;322000;6407800;Гольяново;;Черкизовская;Амурский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/284914797/;Москва;sale;flat;2;33;1;19.8;391600;7753680;Бутырский;к2.4;Бутырская;Руставели 14 ЖК
Основа;developer;https://www.cian.ru/sale/flat/285084194/;Москва;sale;flat;2;22;1;25.74;348000;8957520;Коптево;Старокоптевский переулок;Коптево;UNO Старокоптевский
ПИК;developer;https://www.cian.ru/sale/flat/284915114/;Москва;sale;flat;7;33;1;20.1;389300;7824930;Головинский;Кронштадтский бульвар;Водный стадион;Кронштадтский 14
ПИК;developer;https://www.cian.ru/sale/flat/283073216/;Москва;sale;flat;15;33;1;23.5;446200;10485700;Кунцево;Академика Павлова;Крылатское;Академика Павлова
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/280468577/;Москва;sale;flat;4;4;-1;17.6;351704;6190000;Мещанский;Средняя Переяславская;Рижская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/282826699/;Москва;sale;flat;9;26;1;23.3;244635;5700000;Люблино;Юго-Восточный ао;Братиславская;Светлый Мир Станция Л ЖК
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/284792652/;Москва;sale;flat;13;16;-1;18.8;234042;4400000;Ярославский;Ярославское шоссе;Бабушкинская;
House Estate;real_estate_agent;https://www.cian.ru/sale/flat/284676989/;Москва;sale;flat;5;5;1;18.5;367567;6800000;Богородское;Погонный проезд;Бульвар Рокоссовского;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/269402745/;Москва;sale;flat;3;5;-1;18.2;395604;7200000;Черемушки;Херсонская;Зюзино;
Alliance Realty;real_estate_agent;https://www.cian.ru/sale/flat/281198440/;Москва;sale;flat;2;4;-1;37.2;197764;7356825;Соколиная гора;Щербаковская;Измайлово;
Навигатор;real_estate_agent;https://www.cian.ru/sale/flat/285381263/;Москва;sale;flat;2;5;-1;20.0;330000;6600000;Марфино;Гостиничный проезд;Окружная;
Навигатор;real_estate_agent;https://www.cian.ru/sale/flat/285381302/;Москва;sale;flat;8;10;-1;18.5;405405;7500000;Проспект Вернадского;проспект Вернадского;Проспект Вернадского;
Навигатор;real_estate_agent;https://www.cian.ru/sale/flat/285381284/;Москва;sale;flat;3;4;-1;18.0;458333;8250000;Хорошевский;Ленинградский проспект;Аэропорт;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/285366230/;Москва;sale;flat;1;4;1;16.7;269461;4500000;Покровское-Стрешнево;Волоколамское шоссе;Трикотажная;
Дария;real_estate_agent;https://www.cian.ru/sale/flat/285334546/;Москва;sale;flat;3;14;1;19.5;338461;6600000;;;Улица Горчакова;
ZAPAD REALTY - офис Маршала Жукова;real_estate_agent;https://www.cian.ru/sale/flat/285378911/;Москва;sale;flat;2;10;-1;15.0;460000;6900000;Проспект Вернадского;проспект Вернадского;Проспект Вернадского;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/284271634/;Москва;sale;flat;1;2;-1;10.8;320705;3463624;Соколиная гора;Вольная;Семёновская;
METRAGE;real_estate_agent;https://www.cian.ru/sale/flat/280197459/;Москва;sale;flat;7;13;1;24.0;229166;5500000;;;Силикатная;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/281600273/;Москва;sale;flat;17;18;-1;26.1;244827;6390000;Западное Дегунино;Коровинское шоссе;Селигерская;
Новые Ватутинки;real_estate_agent;https://www.cian.ru/sale/flat/284152271/;Москва;sale;flat;8;16;1;24.1;257261;6200000;;;;
Alliance Realty;real_estate_agent;https://www.cian.ru/sale/flat/279682619/;Москва;sale;flat;3;4;-1;21.5;279069;6000000;Соколиная гора;Щербаковская;Измайлово;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/281053399/;Москва;sale;flat;16;25;1;30.3;267326;8100000;Митино;Муравская;Пятницкое шоссе;Мир Митино
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/277963227/;Москва;sale;flat;3;23;1;19.7;350253;6900000;Текстильщики;1-й Грайвороновский проезд;Текстильщики;Волжский парк
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/283757906/;Москва;sale;flat;2;5;-1;17.0;264705;4500000;Головинский;Автомоторная;Лихоборы;
МИЭЛЬ Офис Пречистенка;real_estate_agent;https://www.cian.ru/sale/flat/284268375/;Москва;sale;flat;16;16;1;27.2;246323;6700000;;;Ольховая;
Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/284744170/;Москва;sale;flat;2;5;1;28.0;175000;4900000;;;Саларьево;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/274963027/;Москва;sale;flat;5;6;-1;24.8;191532;4750000;Перово;2-я Энтузиастов;Андроновка;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/280896474/;Москва;sale;flat;1;4;-1;24.4;311086;7590500;Басманный;Радио;Бауманская;
Алла Здор;realtor;https://www.cian.ru/sale/flat/274221162/;Москва;sale;flat;6;25;1;19.6;352040;6900000;Люблино;Люблинская;Перерва;Люблинский парк
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/284455185/;Москва;sale;flat;1;10;-1;15.1;388807;5871000;Проспект Вернадского;проспект Вернадского;Проспект Вернадского;
Азбука Жилья;real_estate_agent;https://www.cian.ru/sale/flat/284656370/;Москва;sale;flat;11;14;1;23.0;247826;5700000;;;Одинцово;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/282746934/;Москва;sale;flat;13;33;1;20.0;360000;7200000;Дмитровский;;Селигерская;Дмитровский Парк ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/274266574/;Москва;sale;flat;6;10;-1;17.5;417142;7300000;Проспект Вернадского;проспект Вернадского;Проспект Вернадского;
Монолит Столица;real_estate_agent;https://www.cian.ru/sale/flat/283955940/;Москва;sale;flat;10;14;1;22.6;241150;5450000;;;Рассказовка;
Миэль Офис на Юго-Западе;real_estate_agent;https://www.cian.ru/sale/flat/281179619/;Москва;sale;flat;13;16;1;24.7;279352;6900000;;;Прокшино;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/284740126/;Москва;sale;flat;13;28;1;20.0;420000;8400000;Западное Дегунино;Пяловская;Селигерская;Ильменский 17
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/284715205/;Москва;sale;flat;5;5;1;11.3;353893;3999000;Головинский;Автомоторная;Коптево;
Центр недвижимости от Сбербанка;real_estate_agent;https://www.cian.ru/sale/flat/283343914/;Москва;sale;flat;15;20;1;24.1;319502;7700000;;;Саларьево;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/284554815/;Москва;sale;flat;4;11;1;26.2;320610;8400000;;;Ольховая;
Лариса Антропова;realtor;https://www.cian.ru/sale/flat/282421347/;Москва;sale;flat;13;18;1;21.5;362790;7800000;;;Прокшино;
Монолит Столица;real_estate_agent;https://www.cian.ru/sale/flat/283238379/;Москва;sale;flat;2;4;-1;18.4;379891;6990000;Хорошевский;Ленинградский проспект;Аэропорт;
Анастасия Ванюшина;realtor;https://www.cian.ru/sale/flat/284460262/;Москва;sale;flat;11;15;-1;18.5;442162;8180000;Даниловский;Автозаводская;ЗИЛ;Парк Легенд
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/284272689/;Москва;sale;flat;1;2;-1;13.2;302633;3994767;Соколиная гора;Вольная;Семёновская;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/284645757/;Москва;sale;flat;12;28;1;20.0;425000;8500000;Западное Дегунино;Пяловская;Селигерская;Ильменский 17
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284490558/;Москва;sale;flat;6;6;-1;15.8;230853;3647485;Вешняки;аллея Первой Маевки;Рязанский проспект;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/275014645/;Москва;sale;flat;5;6;-1;29.1;186254;5420000;Перово;2-я Энтузиастов;Шоссе Энтузиастов;
Alliance Realty;real_estate_agent;https://www.cian.ru/sale/flat/268915736/;Москва;sale;flat;4;4;-1;37.2;227899;8477865;Соколиная гора;Щербаковская;Измайлово;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/285286811/;Москва;sale;flat;1;3;-1;26.0;190384;4950000;Покровское-Стрешнево;Подмосковная;Тушинская;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278631470/;Москва;sale;flat;2;2;-1;22.0;234900;5167800;Вешняки;аллея Первой Маевки;Рязанский проспект;
Самолет Плюс Москва;real_estate_agent;https://www.cian.ru/sale/flat/279563854/;Москва;sale;flat;8;9;1;21.7;276497;6000000;;;Филатов Луг;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284950027/;Москва;sale;flat;8;16;1;20.9;332535;6950000;;;Коммунарка;
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/284203459/;Москва;sale;flat;10;16;1;19.8;358585;7100000;;;Бульвар Адмирала Ушакова;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/274622097/;Москва;sale;flat;15;23;-1;24.7;323886;8000000;Хорошевский;1-я Магистральная;;Сити-комплекс Мята
МИЭЛЬ офис В Солнечногорске;real_estate_agent;https://www.cian.ru/sale/flat/283478568/;Москва;sale;flat;1;9;-1;23.0;347826;8000000;Коньково;Академика Волгина;Коньково;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/274890928/;Москва;sale;flat;2;2;-1;23.0;156521;3600000;Текстильщики;Волжский бульвар;Рязанский проспект;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/276601439/;Москва;sale;flat;4;5;-1;18.0;333333;6000000;Марфино;Гостиничный проезд;Окружная;
Место;real_estate_agent;https://www.cian.ru/sale/flat/284865038/;Москва;sale;flat;3;18;-1;20.0;360000;7200000;Лосиноостровский;Коминтерна;Бабушкинская;Ты и Я
Азбука Жилья;real_estate_agent;https://www.cian.ru/sale/flat/284576203/;Москва;sale;flat;16;17;1;22.1;262443;5800000;;;;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284921274/;Москва;sale;flat;2;21;-1;22.1;357466;7900000;Нижегородский;;Калитники;Н'айс Лофт ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/281306086/;Москва;sale;flat;2;4;-1;22.2;380180;8440000;Хорошевский;Ленинградский проспект;Аэропорт;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/285075305/;Москва;sale;flat;4;21;-1;17.31;456383;7900000;Нижегородский;;Калитники;Н'айс Лофт ЖК
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;real_estate_agent;https://www.cian.ru/sale/flat/285298202/;Москва;sale;flat;5;9;1;22.8;271491;6190000;;;Ольховая;
Татьяна Щербакова;realtor;https://www.cian.ru/sale/flat/281552575/;Москва;sale;flat;5;6;1;27.7;205415;5690000;Восточное Измайлово;Первомайская;Первомайская;
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/285333686/;Москва;sale;flat;4;14;1;25.7;229182;5890000;;;Щербинка;
Жанна Иванова;realtor;https://www.cian.ru/sale/flat/282722947/;Москва;sale;flat;1;12;1;14.0;299285;4190000;Бибирево;Корнейчука;Алтуфьево;
Алла Любкина;realtor;https://www.cian.ru/sale/flat/285225575/;Москва;sale;flat;5;5;1;16.0;318500;5096000;Кузьминки;Окская;Кузьминки;My Space на Окской
Московия;real_estate_agent;https://www.cian.ru/sale/flat/284161130/;Москва;sale;flat;2;8;-1;26.0;192307;5000000;;;Филатов Луг;
Елена Панченкова;realtor;https://www.cian.ru/sale/flat/282092899/;Москва;sale;flat;3;6;1;29.0;225862;6550000;;;Филатов Луг;
Realty Point - Точка недвижимости;real_estate_agent;https://www.cian.ru/sale/flat/283334318/;Москва;sale;flat;21;33;1;25.8;325581;8400000;Рязанский;Михайлова;Окская;Михайловский парк
Александр Филиппов;realtor;https://www.cian.ru/sale/flat/284989828/;Москва;sale;flat;3;3;-1;14.8;310810;4600000;Головинский;Солнечногорский проезд;Коптево;
Наталия Колесниченко;realtor;https://www.cian.ru/sale/flat/284926550/;Москва;sale;flat;11;13;1;28.0;267857;7500000;;;Ольховая;
Толкачев;real_estate_agent;https://www.cian.ru/sale/flat/281249078/;Москва;sale;flat;5;8;-1;32.0;218750;7000000;Марьина роща;проезд 3-й Марьиной рощи;Марьина роща;
Алёна Фалеева;realtor;https://www.cian.ru/sale/flat/285180675/;Москва;sale;flat;1;15;1;19.3;310362;5990000;;;Филатов Луг;
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/284643873/;Москва;sale;flat;5;5;-1;13.1;388500;5089350;Хорошевский;Хорошевское шоссе;Беговая;
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/284644317/;Москва;sale;flat;1;5;-1;12.9;369000;4760100;Хорошевский;Хорошевское шоссе;Беговая;
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/284644454/;Москва;sale;flat;5;5;-1;12.6;390500;4920300;Хорошевский;Хорошевское шоссе;Беговая;
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/284643333/;Москва;sale;flat;2;5;-1;23.8;335000;7973000;Хорошевский;Хорошевское шоссе;Беговая;
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/285291115/;Москва;sale;flat;4;5;-1;12.9;410000;5289000;Хорошевский;Хорошевское шоссе;Беговая;
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/285290786/;Москва;sale;flat;1;5;-1;9.3;484499;4505850;Хорошевский;Хорошевское шоссе;Беговая;
MiniStudioRealty;real_estate_agent;https://www.cian.ru/sale/flat/284081811/;Москва;sale;flat;3;5;1;16.2;435000;7047000;Басманный;Центросоюзный переулок;Бауманская;
ID 91996667;realtor;https://www.cian.ru/sale/flat/283815552/;Москва;sale;flat;2;2;1;21.8;224770;4900000;Марьино;Перерва;Перерва;
ID 391042;real_estate_agent;https://www.cian.ru/sale/flat/282299812/;Москва;sale;flat;1;2;-1;15.5;245161;3800000;Даниловский;Автозаводская;Технопарк;
