author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
MR Group;developer;https://www.cian.ru/sale/flat/272090956/;Москва;sale;flat;33;36;2;94.1;332712;31308267;Западное Дегунино;Ильменский проезд;Селигерская;Селигер Сити
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265095723/;Москва;sale;flat;17;27;2;46.0;404565;18610000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
Группа Родина;developer;https://www.cian.ru/sale/flat/275410654/;Москва;sale;flat;2;21;2;62.7;475189;29794400;Ростокино;Сельскохозяйственная;Ботанический сад;СОЮЗ
ФСК;developer;https://www.cian.ru/sale/flat/274167947/;Москва;sale;flat;4;20;2;64.4;506199;32599280;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
Самолет;developer;https://www.cian.ru/sale/flat/263371304/;Москва;sale;flat;12;24;2;59.8;387942;23198991;Донской;;Тульская;Новоданиловская 8 ЖК
Кварта-ПИК БРОКЕР;real_estate_agent;https://www.cian.ru/sale/flat/266316382/;Москва;sale;flat;17;17;2;60.1;268086;16112000;Войковский;Нарвская;Водный стадион;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/283336430/;Москва;sale;flat;3;5;2;86.0;440697;37900000;Замоскворечье;Кадашевская набережная;Новокузнецкая;
Моментум 24;real_estate_agent;https://www.cian.ru/sale/flat/266425195/;Москва;sale;flat;5;5;2;44.3;286681;12700000;Таганский;Стройковская;Пролетарская;
МИЦ Трейд-ИН;real_estate_agent;https://www.cian.ru/sale/flat/279192603/;Москва;sale;flat;11;24;2;66.4;410015;27225000;Хорошевский;Хорошевское шоссе;Полежаевская;Династия
ПИК;developer;https://www.cian.ru/sale/flat/282439555/;Москва;sale;flat;2;17;2;32.6;233663;7617446;;;Бунинская аллея;
THE MOSCOW CITY;real_estate_agent;https://www.cian.ru/sale/flat/284605405/;Москва;sale;flat;42;85;2;92.1;651465;60000000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
КРОСТ;developer;https://www.cian.ru/sale/flat/273113727/;Москва;sale;flat;29;46;2;55.7;332000;18492400;Хорошево-Мневники;Генерала Глаголева;Карамышевская;Crystal
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/277766907/;Москва;sale;flat;50;53;2;168.0;1500000;252000000;Раменки;Мосфильмовская;Ломоносовский проспект;Дом на Мосфильмовской
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/282504608/;Москва;sale;flat;6;9;2;55.9;527728;29500000;Дорогомилово;Большая Дорогомиловская;Киевская;
А101;developer;https://www.cian.ru/sale/flat/273049984/;Москва;sale;flat;3;9;2;38.2;336875;12868654;;;Прокшино;
ПИК;developer;https://www.cian.ru/sale/flat/284094781/;Москва;sale;flat;3;17;2;43.9;205535;9023030;;;Бунинская аллея;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/280457405/;Москва;sale;flat;15;18;2;98.0;765306;75000000;Пресненский;2-я Звенигородская;Улица 1905 года;Резиденция МОНЭ
TASHIR Estate;representative_developer;https://www.cian.ru/sale/flat/281534352/;Москва;sale;flat;28;32;2;43.7;610000;26657000;Черемушки;Херсонская;Калужская;ONYX Deluxe
Estes;real_estate_agent;https://www.cian.ru/sale/flat/282499872/;Москва;sale;flat;7;8;2;59.0;415254;24500000;Гагаринский;Ленинский проспект;Университет;
МИЦ;developer;https://www.cian.ru/sale/flat/277038747/;Москва;sale;flat;6;21;2;67.6;349070;23597166;Хорошево-Мневники;3-я Хорошевская;Карамышевская;Вереск
ТПУ Рассказовка;developer;https://www.cian.ru/sale/flat/281333480/;Москва;sale;flat;11;25;2;52.86;299683;15841296;;;Рассказовка;
КРОСТ;developer;https://www.cian.ru/sale/flat/282881970/;Москва;sale;flat;25;46;2;68.3;329000;22470700;Хорошево-Мневники;Генерала Глаголева;Карамышевская;Crystal
COLDY;developer;https://www.cian.ru/sale/flat/279637662/;Москва;sale;flat;2;21;2;43.28;272565;11796653;Нижегородский;Автомобильный проезд;Калитники;N’ice Loft
КОРТРОС;developer;https://www.cian.ru/sale/flat/279449353/;Москва;sale;flat;50;51;2;84.04;519999;43700800;Пресненский;Шелепихинский тупик;Шелепиха;Headliner
Основа;developer;https://www.cian.ru/sale/flat/285082374/;Москва;sale;flat;3;19;2;72.1;680000;49028000;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
Самолет;developer;https://www.cian.ru/sale/flat/271428302/;Москва;sale;flat;12;14;2;46.9;281273;13191740;Можайский;к4.2;Давыдково;Верейская 41 ЖК
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/270548328/;Москва;sale;flat;25;27;2;44.6;501569;22370000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
Самолет;developer;https://www.cian.ru/sale/flat/277514726/;Москва;sale;flat;8;14;2;86.9;266715;23177565;Можайский;к2.2;Давыдково;Верейская 41 ЖК
ФСК;developer;https://www.cian.ru/sale/flat/271319253/;Москва;sale;flat;6;27;2;61.1;387872;23698998;Хорошевский;Зорге;Зорге;Рихард
MR Group;developer;https://www.cian.ru/sale/flat/263173912/;Москва;sale;flat;40;55;2;65.25;389800;25434450;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
ФСК;developer;https://www.cian.ru/sale/flat/257714772/;Москва;sale;flat;6;43;2;56.7;456960;25909632;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
ФСК;developer;https://www.cian.ru/sale/flat/271319169/;Москва;sale;flat;22;26;2;63.2;512400;32383680;Хорошевский;Зорге;Зорге;Рихард
ПИК;developer;https://www.cian.ru/sale/flat/283365819/;Москва;sale;flat;5;18;2;36.6;237820;8704212;;;Саларьево;
ПИК;developer;https://www.cian.ru/sale/flat/281172170/;Москва;sale;flat;33;33;2;32.5;275328;8948160;Очаково-Матвеевское;к1.4;Давыдково;Новое Очаково ЖК
А101;developer;https://www.cian.ru/sale/flat/273051457/;Москва;sale;flat;2;16;2;39.4;273030;10757405;;;Прокшино;
ПИК;developer;https://www.cian.ru/sale/flat/284563850/;Москва;sale;flat;8;33;2;48.9;242975;11881526;Западное Дегунино;Северный ао;Бескудниково;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/281060950/;Москва;sale;flat;3;21;2;57.1;220770;12605967;Сокольники;Сокольнический Вал;Рижская;Сокольнический вал 1
А101;developer;https://www.cian.ru/sale/flat/279839218/;Москва;sale;flat;2;16;2;55.5;256500;14235750;;;Прокшино;
КРОСТ;developer;https://www.cian.ru/sale/flat/273113720/;Москва;sale;flat;15;21;2;60.2;300000;18060000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Gold
TEKTA GROUP;developer;https://www.cian.ru/sale/flat/273874810/;Москва;sale;flat;18;42;2;45.7;496499;22690050;Котловка;;Нагорная;Энитео ЖК
Aptera estate;real_estate_agent;https://www.cian.ru/sale/flat/283844228/;Москва;sale;flat;15;30;2;60.0;391666;23500000;Войковский;Ленинградское шоссе;Балтийская;Северный парк
Ашихмин и партнёры;real_estate_agent;https://www.cian.ru/sale/flat/284315052/;Москва;sale;flat;5;20;2;61.1;679214;41500000;Пресненский;Дружинниковская;Краснопресненская;SkyView
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/282954397/;Москва;sale;flat;9;21;2;50.2;976095;49000000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/277014158/;Москва;sale;flat;11;27;2;45.2;381194;17230000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
ФСК;developer;https://www.cian.ru/sale/flat/271319237/;Москва;sale;flat;2;13;2;60.8;413144;25119198;Хорошевский;Зорге;Зорге;Рихард
ФСК;developer;https://www.cian.ru/sale/flat/271319301/;Москва;sale;flat;25;27;2;61.2;439474;26895864;Хорошевский;Зорге;Зорге;Рихард
MR Group;developer;https://www.cian.ru/sale/flat/275574213/;Москва;sale;flat;43;55;2;64.79;424499;27503355;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
ФСК;developer;https://www.cian.ru/sale/flat/257290654/;Москва;sale;flat;25;43;2;63.2;574200;36289440;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
ФСК;developer;https://www.cian.ru/sale/flat/274167944/;Москва;sale;flat;12;20;2;71.6;510200;36530320;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
А101;developer;https://www.cian.ru/sale/flat/279343414/;Москва;sale;flat;2;19;2;37.7;229243;8642472;;;Бунинская аллея;
ID 238325;realtor;https://www.cian.ru/sale/flat/284642574/;Москва;sale;flat;2;12;2;44.0;206818;9100000;;;Коммунарка;
МИЦ;developer;https://www.cian.ru/sale/flat/272604766/;Москва;sale;flat;12;17;2;41.3;258700;10684310;;;Ольховая;
ПИК;developer;https://www.cian.ru/sale/flat/283545053/;Москва;sale;flat;2;21;2;52.0;227070;11807640;Сокольники;Сокольнический Вал;Рижская;Сокольнический вал 1
Flatforma;real_estate_agent;https://www.cian.ru/sale/flat/272706286/;Москва;sale;flat;5;9;2;43.6;282110;12300000;Отрадное;Северный бульвар;Отрадное;
МИЦ;developer;https://www.cian.ru/sale/flat/264822127/;Москва;sale;flat;2;9;2;46.8;350433;16400307;Хорошево-Мневники;3-я Хорошевская;Карамышевская;Вереск
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265095719/;Москва;sale;flat;11;27;2;46.1;380694;17550000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/265095735/;Москва;sale;flat;23;27;2;37.8;478042;18070000;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская;Вестердам
КРОСТ;developer;https://www.cian.ru/sale/flat/267885633/;Москва;sale;flat;16;21;2;72.7;259000;18829300;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Gold
ФСК;developer;https://www.cian.ru/sale/flat/282913374/;Москва;sale;flat;22;27;2;56.1;352700;19786470;Покровское-Стрешнево;Строительный проезд;;Sky Garden
Пионер;developer;https://www.cian.ru/sale/flat/283969804/;Москва;sale;flat;7;22;2;47.0;435299;20459053;Марьина роща;Полковая;Савёловская;PRIDE
Самолет;developer;https://www.cian.ru/sale/flat/264563974/;Москва;sale;flat;17;24;2;60.9;380582;23177444;Донской;;Тульская;Новоданиловская 8 ЖК
ФСК;developer;https://www.cian.ru/sale/flat/271319294/;Москва;sale;flat;25;27;2;53.5;583685;31227148;Хорошевский;Зорге;Зорге;Рихард
Ташир;developer;https://www.cian.ru/sale/flat/264100302/;Москва;sale;flat;6;32;2;80.2;441000;35368200;Черемушки;Херсонская;Калужская;ONYX Deluxe
Ташир;developer;https://www.cian.ru/sale/flat/264100323/;Москва;sale;flat;9;32;2;80.1;444000;35564400;Черемушки;Херсонская;Калужская;ONYX Deluxe
Ташир;developer;https://www.cian.ru/sale/flat/264100382/;Москва;sale;flat;22;32;2;81.2;456000;37027200;Черемушки;Херсонская;Калужская;ONYX Deluxe
ФСК;developer;https://www.cian.ru/sale/flat/274167946/;Москва;sale;flat;4;20;2;84.1;463200;38955120;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
MR Group;developer;https://www.cian.ru/sale/flat/265606974/;Москва;sale;flat;10;41;2;68.3;601110;41055837;Раменки;1-й Сетуньский проезд;Лужники;Hide
MR Group;developer;https://www.cian.ru/sale/flat/268828635/;Москва;sale;flat;4;41;2;75.6;568090;42947604;Раменки;1-й Сетуньский проезд;Воробьёвы горы;Hide
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/280475376/;Москва;sale;flat;4;23;2;66.9;675934;45220000;Пресненский;2-я Черногрязская;Улица 1905 года;ONEST
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/282644831/;Москва;sale;flat;5;21;2;56.0;1000000;56000000;Пресненский;2-я Звенигородская;Баррикадная;Lucky
LaRichesse;real_estate_agent;https://www.cian.ru/sale/flat/281557829/;Москва;sale;flat;53;85;2;91.0;672069;61158320;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/280352078/;Москва;sale;flat;1;4;2;117.3;929241;109000000;Тверской;Петровский бульвар;Трубная;Depre Loft
Самолет;developer;https://www.cian.ru/sale/flat/271428407/;Москва;sale;flat;3;14;2;52.1;310340;16168720;Можайский;к2.2;Давыдково;Верейская 41 ЖК
MR Group;developer;https://www.cian.ru/sale/flat/263173880/;Москва;sale;flat;3;55;2;64.7;389000;25168300;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
ФСК;developer;https://www.cian.ru/sale/flat/257290648/;Москва;sale;flat;17;43;2;62.9;565200;35551080;Хорошево-Мневники;;Народное Ополчение;Сидней Сити ЖК
ФСК;developer;https://www.cian.ru/sale/flat/272153469/;Москва;sale;flat;9;20;2;71.6;506200;36243920;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
Кварта-ПИК БРОКЕР;real_estate_agent;https://www.cian.ru/sale/flat/266941205/;Москва;sale;flat;1;8;2;69.5;213079;14809000;Сокол;Ленинградское шоссе;Сокол;
Кварта-ПИК БРОКЕР;real_estate_agent;https://www.cian.ru/sale/flat/271266295/;Москва;sale;flat;1;23;2;64.1;215943;13842000;Марьино;Верхние Поля;Братиславская;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/282937179/;Москва;sale;flat;9;15;2;48.0;225000;10800000;;;Прокшино;
ID 52671878;unknown;https://www.cian.ru/sale/flat/284629779/;Москва;sale;flat;3;23;2;74.0;387837;28700000;Академический;Новочеремушкинская;Профсоюзная;
М Консалт;real_estate_agent;https://www.cian.ru/sale/flat/274758873/;Москва;sale;flat;2;17;2;56.21;181462;10200000;;;Бунинская аллея;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/283654840/;Москва;sale;flat;14;15;2;67.0;246268;16500000;;;Филатов Луг;
Снегири;developer;https://www.cian.ru/sale/flat/284919209/;Москва;sale;flat;2;8;2;167.3;600000;100380000;Раменки;Минская;Минская;Снегири Эко
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283769348/;Москва;sale;flat;16;23;2;83.9;587604;49300000;Можайский;Гжатская;Давыдково;LIFE-Кутузовский
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/284743885/;Москва;sale;flat;9;17;2;55.0;290909;16000000;Тропарево-Никулино;Мичуринский проспект Олимпийская деревня;;
Sminex-Интеко;representative_developer;https://www.cian.ru/sale/flat/267352404/;Москва;sale;flat;5;12;2;85.91;581073;49920000;Сокол;Врубеля;Панфиловская;
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/283554505/;Москва;sale;flat;6;7;2;96.0;2708333;260000000;Хамовники;Льва Толстого;Парк Культуры;Литератор
МИЦ;developer;https://www.cian.ru/sale/flat/267579980/;Москва;sale;flat;14;17;2;41.3;258700;10684310;;;Ольховая;
MR Group;developer;https://www.cian.ru/sale/flat/283864481/;Москва;sale;flat;10;55;2;64.35;359000;23101650;Марьина роща;4-я Марьиной рощи;Марьина роща;Mod
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/284609572/;Москва;sale;flat;38;64;2;75.0;942760;70707000;Пресненский;1-й Красногвардейский проезд;Международная;NEVA TOWERS
Estes;real_estate_agent;https://www.cian.ru/sale/flat/285242605/;Москва;sale;flat;17;18;2;75.2;352380;26499000;Ломоносовский;Академика Пилюгина;Новаторская;
ID 416302;realtor;https://www.cian.ru/sale/flat/282870363/;Москва;sale;flat;9;21;2;65.0;653846;42500000;Пресненский;Мантулинская;Деловой центр;City Park
ТПУ Рассказовка;developer;https://www.cian.ru/sale/flat/280779886/;Москва;sale;flat;10;23;2;61.94;264492;16382696;;;Рассказовка;
ТПУ Рассказовка;developer;https://www.cian.ru/sale/flat/281333467/;Москва;sale;flat;11;25;2;67.13;254613;17092237;;;Рассказовка;
MR Group;developer;https://www.cian.ru/sale/flat/279736063/;Москва;sale;flat;10;15;2;78.0;550000;42900000;Беговой;Северный ао;Белорусская;Слава ЖК
АЛЛАДИН;developer;https://www.cian.ru/sale/flat/284904155/;Москва;sale;flat;17;21;2;70.6;342674;24192832;Сокольники;Сокольнический Вал;Рижская;Резиденция Сокольники
GloraX;developer;https://www.cian.ru/sale/flat/277738181/;Москва;sale;flat;6;21;2;75.3;469721;35369999;Беговой;1-я Ямского Поля;Белорусская;Глоракс Премиум Белорусская
Хороший Дом;real_estate_agent;https://www.cian.ru/sale/flat/284621404/;Москва;sale;flat;2;3;2;48.0;281250;13500000;Южнопортовый;Петра Романова;Автозаводская;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283105537/;Москва;sale;flat;8;13;2;84.6;1000000;84600000;Хамовники;Большая Пироговская;Спортивная;
ТСН Владис;real_estate_agent;https://www.cian.ru/sale/flat/275849309/;Москва;sale;flat;4;22;2;59.1;314720;18600000;Ярославский;Красная Сосна;Ростокино;Настроение
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/268402338/;Москва;sale;flat;3;5;2;127.0;550393;69900000;Пресненский;Столярный переулок;Улица 1905 года;Рассвет Loft-Studio
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/284761034/;Москва;sale;flat;7;9;2;38.0;323684;12300000;Раменки;Пырьева;Ломоносовский проспект;
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/274309254/;Москва;sale;flat;8;17;2;59.1;225042;13300000;Некрасовка;Вертолетчиков;Некрасовка;Некрасовка
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/278933424/;Москва;sale;flat;5;14;2;81.9;1709401;140000000;Хамовники;Трубецкая;Фрунзенская;Дом на Трубецкой
ПИК;developer;https://www.cian.ru/sale/flat/283984169/;Москва;sale;flat;3;33;2;46.2;241631;11163398;Западное Дегунино;Северный ао;Лианозово;Бусиновский Парк ЖК
Экран;developer;https://www.cian.ru/sale/flat/280422657/;Москва;sale;flat;2;4;2;145.41;2340249;340295752;Замоскворечье;;Третьяковская;Русские Сезоны ЖК
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/269716483/;Москва;sale;flat;4;8;2;34.4;666696;22934370;Басманный;Новая Басманная;Красные ворота;
ПИК;developer;https://www.cian.ru/sale/flat/277127612/;Москва;sale;flat;16;18;2;32.2;244075;7859247;;;Саларьево;
ALVO Group;real_estate_agent;https://www.cian.ru/sale/flat/281246778/;Москва;sale;flat;26;27;2;46.0;434565;19990000;Лефортово;проезд Невельского;Авиамоторная;Символ
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/273643397/;Москва;sale;flat;6;6;2;71.1;717299;51000000;Беговой;Верхняя;Белорусская;Суббота
ID 13788451;realtor;https://www.cian.ru/sale/flat/282824044/;Москва;sale;flat;12;12;2;45.0;333333;15000000;;;Коммунарка;
ТПУ Рассказовка;developer;https://www.cian.ru/sale/flat/280779740/;Москва;sale;flat;15;22;2;43.88;336769;14777467;;;Рассказовка;
Основа;developer;https://www.cian.ru/sale/flat/285082387/;Москва;sale;flat;3;19;2;51.22;745000;38158900;Красносельский;проспект Академика Сахарова;Красные ворота;RED7
ПИК;developer;https://www.cian.ru/sale/flat/284915143/;Москва;sale;flat;26;33;2;48.9;236543;11567001;Западное Дегунино;Северный ао;Лианозово;Бусиновский Парк ЖК
Мангазея;developer;https://www.cian.ru/sale/flat/283191926/;Москва;sale;flat;12;21;2;75.0;405060;30379500;Щукино;Щукинская;Стрешнево;Интонация
ПИК;developer;https://www.cian.ru/sale/flat/277021192/;Москва;sale;flat;9;23;2;51.2;276700;14167040;Текстильщики;Юго-Восточный ао;Угрешская;Волжский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/274523744/;Москва;sale;flat;17;23;2;46.3;274200;12695460;Текстильщики;Юго-Восточный ао;Угрешская;Волжский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/270787664/;Москва;sale;flat;16;16;2;65.58;269200;17654136;Дмитровский;;Яхромская;Дмитровский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/278391100/;Москва;sale;flat;12;15;2;34.2;314400;10752480;Бабушкинский;;Свиблово;Кольская 8 ЖК
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/284890255/;Москва;sale;flat;2;9;2;34.8;258620;9000000;Новогиреево;Зеленый проспект;Новогиреево;
ID 80301916;realtor;https://www.cian.ru/sale/flat/282109742/;Москва;sale;flat;1;4;2;36.2;171049;6192000;Покровское-Стрешнево;Волоколамское шоссе;Трикотажная;
CENTURY 21;real_estate_agent;https://www.cian.ru/sale/flat/284090381/;Москва;sale;flat;3;16;2;53.0;257547;13650000;Северное Измайлово;13-я Парковая;Щелковская;
RED;real_estate_agent;https://www.cian.ru/sale/flat/284494665/;Москва;sale;flat;3;18;2;51.4;250972;12900000;;;Прокшино;
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/283154407/;Москва;sale;flat;3;23;2;70.8;331920;23500000;Перово;шоссе Энтузиастов;Перово;PerovSky
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/283155334/;Москва;sale;flat;5;9;2;44.0;219772;9670000;Бирюлево Западное;Востряковский проезд;Красный Строитель;
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/278558332/;Москва;sale;flat;4;15;2;60.8;879934;53500000;Хамовники;Усачева;Спортивная;Садовые кварталы
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/283855358/;Москва;sale;flat;10;21;2;76.0;519736;39500000;Раменки;Мосфильмовская;Раменки;Мосфильмовский
ID 316076;unknown;https://www.cian.ru/sale/flat/285069015/;Москва;sale;flat;10;44;2;68.0;586764;39900000;Пресненский;Ходынская;Улица 1905 года;Пресня Сити
HQ Estate;real_estate_agent;https://www.cian.ru/sale/flat/283136041/;Москва;sale;flat;3;14;2;61.2;187908;11500000;;;Щербинка;
Gethome;real_estate_agent;https://www.cian.ru/sale/flat/281500818/;Москва;sale;flat;4;12;2;129.6;1226851;159000000;Хамовники;2-я Фрунзенская;Фрунзенская;Андреевский
ЛИДЕР Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/284941388/;Москва;sale;flat;18;34;2;67.0;358208;24000000;Аэропорт;Кочновский проезд;Аэропорт;Аэробус
Экран;developer;https://www.cian.ru/sale/flat/280422670/;Москва;sale;flat;2;6;2;127.04;2002439;254389977;Замоскворечье;;Третьяковская;Русские Сезоны ЖК
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/283843746/;Москва;sale;flat;2;4;2;95.0;684210;65000000;Арбат;Арбат;Смоленская;
Снегири;developer;https://www.cian.ru/sale/flat/268870129/;Москва;sale;flat;6;8;2;167.5;880000;147400000;Раменки;Минская;Минская;Снегири Эко
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/280279153/;Москва;sale;flat;3;7;2;57.0;736842;42000000;Пресненский;Большой Тишинский переулок;Улица 1905 года;Sinatra
BRIGHT ESTATE - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/285037573/;Москва;sale;flat;2;7;2;124.2;1223166;151917266;Хамовники;Ефремова;Спортивная;Knightsbridge Private Park
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/281384625/;Москва;sale;flat;18;25;2;66.8;191949;12822210;Некрасовка;Липчанского;Некрасовка;Некрасовка
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/282550020/;Москва;sale;flat;3;5;2;44.0;431818;19000000;Сокольники;Стромынский переулок;Сокольники;Tivoli
ПИК;developer;https://www.cian.ru/sale/flat/280297095/;Москва;sale;flat;3;14;2;63.9;191267;12222025;;;Саларьево;
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/283258765/;Москва;sale;flat;21;36;2;64.0;529687;33900000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Минские холмы;developer;https://www.cian.ru/sale/flat/277404242/;Москва;sale;flat;9;52;2;79.6;322147;25642937;Раменки;проспект Генерала Дорохова;Минская;Will Towers
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/282397968/;Москва;sale;flat;8;8;2;125.4;2232854;280000000;Тверской;переулок Брюсов;Тверская;
ПИК;developer;https://www.cian.ru/sale/flat/270782367/;Москва;sale;flat;3;28;2;51.8;262300;13587140;Щукино;Волоколамское шоссе;Стрешнево;Волоколамское 24
;;https://www.cian.ru/sale/flat/271377603/;Москва;sale;flat;11;11;2;81.0;543500;44023500;Басманный;Большая Почтовая;Электрозаводская;Резиденции Архитекторов
ПИК;developer;https://www.cian.ru/sale/flat/275130095/;Москва;sale;flat;17;33;2;32.6;255071;8315347;Люблино;к13.3;Перерва;Люблинский парк ЖК
Estate time;real_estate_agent;https://www.cian.ru/sale/flat/284569210/;Москва;sale;flat;14;31;2;116.0;456896;53000000;Очаково-Матвеевское;Нежинская;Славянский бульвар;Кутузовская Ривьера
MR Group;developer;https://www.cian.ru/sale/flat/281257851/;Москва;sale;flat;4;41;2;60.3;587442;35422783;Раменки;1-й Сетуньский проезд;Лужники;Hide
КРОСТ;developer;https://www.cian.ru/sale/flat/267885682/;Москва;sale;flat;15;21;2;72.7;256000;18611200;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Gold
WE KNOW;representative_developer;https://www.cian.ru/sale/flat/256188129/;Москва;sale;flat;6;6;2;120.8;1294437;156368050;Хамовники;Усачева;Спортивная;Magnum
А101;developer;https://www.cian.ru/sale/flat/277903356/;Москва;sale;flat;15;17;2;39.6;260371;10310708;;;Бунинская аллея;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/282497007/;Москва;sale;flat;6;8;2;56.0;365178;20450000;Гагаринский;Ленинский проспект;Университет;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/281560456/;Москва;sale;flat;29;51;2;59.7;465494;27790000;Пресненский;Шмитовский проезд;;Headliner
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/284942055/;Москва;sale;flat;8;15;2;85.0;529411;45000000;Аэропорт;Ленинградский проспект;Динамо;ВТБ Арена парк
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/281435104/;Москва;sale;flat;3;14;2;106.9;1500000;160350000;Хамовники;переулок 1-й Тружеников;Киевская;Brodsky
ПИК;developer;https://www.cian.ru/sale/flat/270792366/;Москва;sale;flat;30;33;2;70.2;326100;22892220;Кунцево;Академика Павлова;Крылатское;Академика Павлова
ПИК;developer;https://www.cian.ru/sale/flat/277475605/;Москва;sale;flat;14;25;2;62.4;218783;13652121;Люблино;;Депо;Люблинский парк ЖК
БСК-Санкт-Петербург;real_estate_agent;https://www.cian.ru/sale/flat/283642239/;Москва;sale;flat;5;13;2;126.9;944838;119900000;Арбат;Новый Арбат;Смоленская;Звёзды Арбата
ПИК;developer;https://www.cian.ru/sale/flat/273236818/;Москва;sale;flat;28;32;2;48.8;238500;11638800;Северное Медведково;к1.3;Медведково;Полар ЖК
ПИК;developer;https://www.cian.ru/sale/flat/281410309/;Москва;sale;flat;20;33;2;51.2;259700;13296640;Отрадное;;Владыкино;Сигнальный 16 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/277324313/;Москва;sale;flat;11;11;2;55.1;247200;13620720;Северное Медведково;к1.2;Медведково;Полар ЖК
ПИК;developer;https://www.cian.ru/sale/flat/276123980/;Москва;sale;flat;20;33;2;52.61;291400;15330554;Рязанский;Михайлова;Окская;Михайловский парк
