author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
Хлебозавод 9;https://www.cian.ru/sale/flat/278750993/;Москва;sale;flat;4;9;2;48.9;16626000;Преображенское;Электрозаводская;Преображенская площадь;Апартаменты Берег Яузы
Whitewill;https://www.cian.ru/sale/flat/281333965/;Москва;sale;flat;2;3;2;55.0;19950000;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
СЕДЬМОЕ НЕБО;https://www.cian.ru/sale/flat/286142822/;Москва;sale;flat;2;34;2;74.0;21500000;Останкинский;Годовикова;Алексеевская;iLove
Триумфальная Арка;https://www.cian.ru/sale/flat/283769441/;Москва;sale;flat;27;27;2;60.0;22900000;Лефортово;Крузенштерна;Авиамоторная;Символ
PRIME;https://www.cian.ru/sale/flat/286552259/;Москва;sale;flat;6;13;2;61.0;24500000;Донской;4-й Верхний Михайловский проезд;Тульская;Апартаментный комплекс Level Донской
СЕДЬМОЕ НЕБО;https://www.cian.ru/sale/flat/286550355/;Москва;sale;flat;19;19;2;70.3;25000000;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
ASTERUS;https://www.cian.ru/sale/flat/279559397/;Москва;sale;flat;7;25;2;72.85;27041920;Покровское-Стрешнево;;Спартак;Алиа ЖК
Whitewill;https://www.cian.ru/sale/flat/285609185/;Москва;sale;flat;17;41;2;50.0;30900000;Хорошево-Мневники;Шелепихинская набережная;Шелепиха;Сердце Столицы
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/278096231/;Москва;sale;flat;10;25;2;144.0;34950000;Можайский;Можайское шоссе;Кунцевская;
Verges of estate;https://www.cian.ru/sale/flat/283702586/;Москва;sale;flat;25;51;2;80.0;36000000;Обручевский;Ленинский проспект;Новаторская;Well House на Ленинском
GloraX;https://www.cian.ru/sale/flat/277738323/;Москва;sale;flat;9;21;2;78.72;40479999;Беговой;1-я Ямского Поля;Белорусская;Глоракс Премиум Белорусская
Whitewill;https://www.cian.ru/sale/flat/283632486/;Москва;sale;flat;10;20;2;65.0;40990000;Пресненский;Мантулинская;Деловой центр;City Park
Whitewill;https://www.cian.ru/sale/flat/280735079/;Москва;sale;flat;12;12;2;59.0;44000000;Сокол;Врубеля;Сокол;Врубеля 4
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/269129840/;Москва;sale;flat;6;18;2;113.4;45000000;Ломоносовский;Архитектора Власова;Профсоюзная;Вавилово
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/277370296/;Москва;sale;flat;2;7;2;60.4;45568245;Пресненский;Никитский бульвар;Арбатская;
VESPER;https://www.cian.ru/sale/flat/270237531/;Москва;sale;flat;-1;-1;-1;202.0;114355350;Пресненский;Костикова;Улица 1905 года;Lucky
VESPER;https://www.cian.ru/sale/flat/264950147/;Москва;sale;flat;-1;-1;-1;202.0;127150000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
VESPER;https://www.cian.ru/sale/flat/272819967/;Москва;sale;flat;-1;-1;-1;202.0;140400000;Пресненский;2-я Звенигородская;Улица 1905 года;Lucky
ФСК;https://www.cian.ru/sale/flat/274167944/;Москва;sale;flat;-1;-1;-1;202.0;36530320;Хорошево-Мневники;к2/1;Хорошёво;Сидней Сити ЖК
ЕГСН Продажа;https://www.cian.ru/sale/flat/278545501/;Москва;sale;flat;6;14;2;51.6;11100000;Братеево;Алма-Атинская;Алма-Атинская;
Кварта-ПИК БРОКЕР;https://www.cian.ru/sale/flat/266941205/;Москва;sale;flat;1;8;2;69.5;14365000;Сокол;Ленинградское шоссе;Сокол;
ЛИДЕР Риэлти;https://www.cian.ru/sale/flat/286664778/;Москва;sale;flat;21;34;2;66.2;24500000;Аэропорт;Кочновский проезд;Аэропорт;Аэробус
Славянский Двор Остоженка;https://www.cian.ru/sale/flat/286658516/;Москва;sale;flat;3;9;2;176.0;95000000;Арбат;Филипповский переулок;Кропоткинская;Филипповский
ЕГСН Продажа;https://www.cian.ru/sale/flat/278485967/;Москва;sale;flat;5;14;2;52.1;11300000;Братеево;Ключевая;Алма-Атинская;
Князев и Партнёры;https://www.cian.ru/sale/flat/283606470/;Москва;sale;flat;6;9;2;43.0;11500000;Гольяново;Щелковское шоссе;Щёлковская;
PROНЕДВИЖИМОСТЬ;https://www.cian.ru/sale/flat/286048963/;Москва;sale;flat;1;17;2;58.0;14700000;Хорошево-Мневники;Маршала Тухачевского;Карамышевская;
ЕГСН Продажа;https://www.cian.ru/sale/flat/284750571/;Москва;sale;flat;8;18;2;56.6;15200000;Куркино;Родионовская;Планерная;
МИЦ;https://www.cian.ru/sale/flat/286214783/;Москва;sale;flat;14;22;1;33.6;13134240;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
ПЕРСПЕКТИВА24-ЮГО-ЗАПАД;https://www.cian.ru/sale/flat/284430927/;Москва;sale;flat;11;47;1;50.9;19500000;Обручевский;;Калужская;Архитектор ЖК
ИМПЕРИАЛ;https://www.cian.ru/sale/flat/283838190/;Москва;sale;flat;1;14;1;81.1;19910050;Сокол;Балтийская;Сокол;
Whitewill;https://www.cian.ru/sale/flat/279147888/;Москва;sale;flat;3;27;1;47.8;24500000;Замоскворечье;Летниковская;Павелецкая;Voxhall
Whitewill;https://www.cian.ru/sale/flat/286401155/;Москва;sale;flat;4;41;1;41.0;29500000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
МСК Недвижимость;https://www.cian.ru/sale/flat/285447042/;Москва;sale;flat;1;5;1;11.4;3876000;Хорошевский;Хорошевское шоссе;Беговая;
ПИК;https://www.cian.ru/sale/flat/278638173/;Москва;sale;flat;14;33;1;34.26;9678450;Нижегородский;Перовское шоссе;Нижегородская;Перовское 2
Whitewill;https://www.cian.ru/sale/flat/286402224/;Москва;sale;flat;5;41;1;41.0;29600000;Хорошевский;Ленинградский проспект;Аэропорт;Прайм Парк
Свой родной дом;https://www.cian.ru/sale/flat/284615301/;Москва;sale;flat;5;35;1;41.0;29990000;Пресненский;Шмитовский проезд;Шелепиха;Headliner
ЕГЦН-М;https://www.cian.ru/sale/flat/284975764/;Москва;sale;flat;1;3;1;18.0;5535000;Хорошевский;Хорошевское шоссе;Беговая;
МСК Недвижимость;https://www.cian.ru/sale/flat/284639058/;Москва;sale;flat;1;4;1;19.3;6690000;Басманный;Радио;Бауманская;
St Michael;https://www.cian.ru/sale/flat/282823560/;Москва;sale;flat;7;21;1;36.86;13339200;Хорошевский;Зорге;Зорге;Зорге 9
МСК Недвижимость;https://www.cian.ru/sale/flat/286256623/;Москва;sale;flat;4;4;1;20.7;5951250;Басманный;Центросоюзный переулок;Бауманская;
ЕГЦН-М;https://www.cian.ru/sale/flat/282172019/;Москва;sale;flat;4;4;1;20.7;5951250;Басманный;Центросоюзный переулок;Бауманская;
BRIGHT ESTATE - городская недвижимость;https://www.cian.ru/sale/flat/284187408/;Москва;sale;flat;10;15;1;60.6;23500000;Останкинский;проспект Мира;;Hill8
BRIGHT ESTATE - городская недвижимость;https://www.cian.ru/sale/flat/284187406/;Москва;sale;flat;9;15;1;58.6;23500000;Останкинский;проспект Мира;;Hill8
МИЦ;https://www.cian.ru/sale/flat/286214791/;Москва;sale;flat;21;22;1;36.3;13127895;Хорошевский;1-я Магистральная;Хорошёвская;Сити-комплекс Мята
Этажи Москва;https://www.cian.ru/sale/flat/272598963/;Москва;sale;flat;20;30;1;41.4;14000000;Южнопортовый;Волгоградский проспект;Волгоградский проспект;Метрополия
St Michael;https://www.cian.ru/sale/flat/282823734/;Москва;sale;flat;18;21;1;37.48;19676880;Хорошевский;Зорге;Зорге;Зорге 9
ЕГЦН-М;https://www.cian.ru/sale/flat/281483162/;Москва;sale;flat;3;4;1;16.2;5934000;Басманный;Центросоюзный переулок;Бауманская;
ИМПЕРИАЛ;https://www.cian.ru/sale/flat/282940489/;Москва;sale;flat;2;5;1;15.0;5475000;Басманный;Центросоюзный переулок;Бауманская;
ПИК;https://www.cian.ru/sale/flat/278638795/;Москва;sale;flat;29;32;1;35.2;8215750;Северное Медведково;к1.3;Медведково;Полар ЖК
ПИК;https://www.cian.ru/sale/flat/278638730/;Москва;sale;flat;19;32;1;35.1;8505853;Северное Медведково;к1.1;Медведково;Полар ЖК
ПИК;https://www.cian.ru/sale/flat/281171897/;Москва;sale;flat;17;33;1;37.04;10198149;Рязанский;Михайлова;Окская;Михайловский парк
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/274994025/;Москва;sale;flat;8;9;2;77.0;50000000;Тверской;1-я Тверская-Ямская;Маяковская;
THE MOSCOW CITY;https://www.cian.ru/sale/flat/285045983/;Москва;sale;flat;64;85;2;78.5;51025000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/276387305/;Москва;sale;flat;4;20;2;76.6;51322000;Пресненский;Дружинниковская;Краснопресненская;SkyView
Whitewill;https://www.cian.ru/sale/flat/284609572/;Москва;sale;flat;38;64;2;75.0;69750000;Пресненский;1-й Красногвардейский проезд;Международная;NEVA TOWERS
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/263311582/;Москва;sale;flat;5;7;2;75.0;74641450;Хамовники;Комсомольский проспект;Спортивная;Clerkenwell House
BARNES International Realty;https://www.cian.ru/sale/flat/285745226/;Москва;sale;flat;2;7;2;98.0;95000000;Арбат;Филипповский переулок;Арбатская;
Intermark Real Estate - ранее Savills - городская недвижимость;https://www.cian.ru/sale/flat/281543819/;Москва;sale;flat;4;12;2;130.0;158990000;Хамовники;2-я Фрунзенская;Фрунзенская;Андреевский
ПИК;https://www.cian.ru/sale/flat/276511270/;Москва;sale;flat;4;17;2;32.4;8027942;;;Бульвар Адмирала Ушакова;
;https://www.cian.ru/sale/flat/268471260/;Москва;sale;flat;1;9;2;51.0;13565918;;;Румянцево;
;https://www.cian.ru/sale/flat/268471202/;Москва;sale;flat;8;9;2;59.3;16360657;;;Румянцево;
studio38;https://www.cian.ru/sale/flat/285228376/;Москва;sale;flat;10;14;1;50.0;7490000;Сокол;Балтийская;Сокол;
МИР;https://www.cian.ru/sale/flat/284498217/;Москва;sale;flat;17;18;2;52.4;8950000;Некрасовка;Вертолетчиков;;мой адрес На Вертолетчиков
ОБМЕН-Недвижимость;https://www.cian.ru/sale/flat/280457816/;Москва;sale;flat;9;9;2;45.5;10100000;Северное Медведково;Широкая;Медведково;
Империя;https://www.cian.ru/sale/flat/285889932/;Москва;sale;flat;11;18;2;59.0;12300000;Марьино;Перервинский бульвар;Братиславская;
ПИК;https://www.cian.ru/sale/flat/273699432/;Москва;sale;flat;25;32;2;54.1;12362607;Северное Медведково;к1.3;Медведково;Полар ЖК
